Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
       259	None      	  1.801238	  1.955073	  2.293367	  3.181178	  1.015556	
       260	None      	  1.786337	  1.912717	  2.234505	  3.025884	  1.026509	
       261	None      	  1.853277	  1.884382	  2.169793	  2.960883	  1.033419	
       262	None      	  1.830943	  1.928323	  2.238225	  3.056347	  1.039747	
       263	None      	  1.800593	  1.911447	  2.292365	  2.997745	  1.007512	
       264	None      	  1.800645	  1.934336	  2.381101	  2.998231	  1.004633	
       265	None      	  1.832535	  1.904721	  2.236103	  3.054595	  1.003193	
       266	None      	  1.834430	  1.933450	  2.291777	  3.108733	  1.005723	
       267	None      	  1.769164	  1.928449	  2.289423	  3.087136	  1.005966	
       268	None      	  1.831908	  1.911526	  2.268556	  3.015505	  1.012378	
       269	None      	  1.832443	  1.952142	  2.226601	  3.225312	  1.027506	
       270	None      	  1.826865	  1.947232	  2.310900	  3.136795	  1.009719	
       271	None      	  1.758354	  1.938372	  2.219536	  3.167822	  1.027466	
       272	None      	  1.809303	  1.983881	  2.324596	  3.276865	  1.016150	
       273	None      	  1.780189	  1.928550	  2.296271	  3.025568	  1.023692	
       274	None      	  1.865946	  1.905963	  2.150403	  3.157119	  1.011780	
       275	None      	  1.785400	  1.945332	  2.286100	  3.153823	  1.012336	
       276	None      	  1.848237	  1.963358	  2.364752	  3.158600	  1.004160	
       277	None      	  1.785279	  1.898125	  2.346474	  2.887425	  1.000347	
       278	None      	  1.817682	  1.892655	  2.197905	  3.039114	  1.006675	
       279	None      	  1.817371	  1.923050	  2.314364	  3.031436	  1.004794	
       280	None      	  1.802421	  1.890323	  2.208065	  3.013520	  1.006774	
       281	None      	  1.845965	  1.886759	  2.227541	  2.988852	  1.000367	
       282	None      	  1.806040	  1.888913	  2.241362	  2.939935	  1.014288	
       283	None      	  1.837073	  1.860547	  2.242142	  2.846062	  1.000753	
       284	None      	  1.820804	  1.852612	  2.153548	  2.863241	  1.023149	
       285	None      	  1.785279	  1.900300	  2.229943	  3.008617	  1.014390	
       286	None      	  1.819267	  1.915949	  2.302308	  2.966903	  1.020862	
       287	None      	  1.746537	  1.917920	  2.229081	  3.072912	  1.021523	
       288	None      	  1.763523	  1.976349	  2.320727	  3.223135	  1.023162	
       289	None      	  1.738064	  1.906818	  2.202341	  3.082289	  1.013024	
       290	None      	  1.783152	  1.973591	  2.375845	  3.177890	  1.009020	
       291	None      	  1.809472	  1.932858	  2.231223	  3.196468	  1.004005	
       292	None      	  1.826351	  1.956673	  2.363744	  3.060395	  1.026511	
       293	None      	  1.803618	  1.953386	  2.304582	  3.124705	  1.026278	
       294	None      	  1.803676	  1.947261	  2.335970	  3.118971	  1.004467	
       295	None      	  1.805033	  1.927791	  2.199235	  3.213784	  1.005339	
       296	None      	  1.845198	  1.893389	  2.224460	  3.024008	  1.000599	
       297	None      	  1.797669	  1.949947	  2.250823	  3.212760	  1.016754	
       298	None      	  1.792301	  1.919382	  2.224634	  3.081350	  1.023138	
       299	None      	  1.817298	  1.902223	  2.237042	  3.013491	  1.012550	
       300	None      	  1.775832	  1.974273	  2.269558	  3.256700	  1.032529	
       301	None      	  1.783551	  1.917168	  2.259547	  3.055750	  1.011974	
       302	None      	  1.830719	  1.913211	  2.162464	  3.152735	  1.019091	
       303	None      	  1.793672	  1.951745	  2.270201	  3.074944	  1.056504	
       304	None      	  1.758211	  1.924694	  2.310023	  3.016010	  1.014552	
       305	None      	  1.795522	  1.936761	  2.287560	  3.120836	  1.008887	
       306	None      	  1.774857	  1.917923	  2.327674	  3.002664	  1.000471	
       307	None      	  1.792162	  1.900469	  2.211922	  3.028304	  1.016384	
       308	None      	  1.799905	  1.879812	  2.279938	  2.860907	  1.009701	
       309	None      	  1.784079	  1.911128	  2.263933	  3.014714	  1.014117	
       310	None      	  1.781152	  1.935206	  2.312374	  3.003864	  1.034586	
       311	None      	  1.764129	  1.928448	  2.326363	  3.054030	  1.000497	
       312	None      	  1.790447	  1.924426	  2.310221	  3.037726	  1.006709	
       313	None      	  1.804207	  1.905393	  2.194198	  3.089150	  1.012284	
       314	None      	  1.786417	  1.909930	  2.115072	  3.208990	  1.018635	
       315	None      	  1.746819	  1.893732	  2.209820	  3.042073	  1.001874	
       316	None      	  1.802340	  1.946582	  2.376847	  3.051123	  1.007942	
       317	None      	  1.788408	  1.976709	  2.315662	  3.231983	  1.023175	
       318	None      	  1.773247	  1.935878	  2.338399	  3.050703	  1.008018	
       319	None      	  1.804409	  1.929086	  2.182335	  3.130934	  1.042515	
       320	None      	  1.789809	  1.951864	  2.312909	  3.060407	  1.041753	
       321	None      	  1.768805	  1.948131	  2.301426	  3.163502	  1.006723	
       322	None      	  1.742731	  1.974759	  2.307524	  3.215422	  1.029122	
       323	None      	  1.789484	  1.904592	  2.139098	  3.150659	  1.017127	
       324	None      	  1.761988	  1.953039	  2.303991	  3.147071	  1.018625	
       325	None      	  1.764433	  2.019870	  2.372162	  3.348446	  1.028400	
       326	None      	  1.715664	  1.921512	  2.168583	  3.190116	  1.017389	
       327	None      	  1.801839	  1.933429	  2.235236	  3.161856	  1.014160	
       328	None      	  1.795209	  1.941338	  2.224691	  3.235952	  1.007888	
       329	None      	  1.785881	  1.947799	  2.273592	  3.133571	  1.028619	
       330	None      	  1.757489	  1.911591	  2.208015	  3.135553	  1.000576	
       331	None      	  1.787599	  1.971692	  2.239388	  3.309982	  1.025634	
       332	None      	  1.775854	  1.927583	  2.216051	  3.169302	  1.011370	
       333	None      	  1.759589	  1.943393	  2.309148	  3.135419	  1.004919	
       334	None      	  1.770321	  1.915150	  2.216865	  3.102293	  1.012992	
       335	None      	  1.798547	  1.920164	  2.241456	  3.067501	  1.021190	
