Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
       651	  0.837232	  2.061870	  1.548271	  1.000010	  3.710634	  1.000205	
       652	  0.837250	  2.042964	  1.548398	  1.000009	  3.711553	  1.000205	
       653	  0.837268	  2.102503	  1.548538	  1.000009	  3.712561	  1.000205	
       654	  0.837286	  2.127646	  1.548804	  1.000009	  3.714471	  1.000205	
       655	  0.837305	  2.137167	  1.548928	  1.000009	  3.715361	  1.000206	
       656	  0.837323	  2.011040	  1.549137	  1.000009	  3.716866	  1.000206	
       657	  0.837341	  2.010279	  1.549488	  1.000009	  3.719392	  1.000206	
       658	  0.837359	  2.110851	  1.549714	  1.000009	  3.721021	  1.000206	
       659	  0.837377	  2.214200	  1.549939	  1.000009	  3.722640	  1.000208	
       660	  0.837395	  2.131300	  1.550029	  1.000009	  3.723287	  1.000206	
       661	  0.837414	  2.189971	  1.550247	  1.000009	  3.724863	  1.000207	
       662	  0.837432	  2.144667	  1.550522	  1.000009	  3.726844	  1.000206	
       663	  0.837450	  2.007696	  1.550879	  1.000009	  3.729423	  1.000204	
       664	  0.837468	  2.087337	  1.551146	  1.000009	  3.731349	  1.000204	
       665	  0.837486	  2.070965	  1.551400	  1.000009	  3.733187	  1.000204	
       666	  0.837504	  2.240267	  1.551464	  1.000009	  3.733655	  1.000202	
       667	  0.837523	  2.110334	  1.551585	  1.000009	  3.734536	  1.000201	
       668	  0.837541	  2.025356	  1.551523	  1.000009	  3.734095	  1.000199	
       669	  0.837559	  2.098604	  1.551454	  1.000009	  3.733604	  1.000196	
       670	  0.837577	  2.223590	  1.551297	  1.000009	  3.732479	  1.000194	
       671	  0.837595	  2.171653	  1.551199	  1.000009	  3.731788	  1.000191	
       672	  0.837613	  2.068034	  1.551085	  1.000009	  3.730972	  1.000188	
       673	  0.837632	  2.153265	  1.551113	  1.000009	  3.731193	  1.000184	
       674	  0.837650	  2.120650	  1.551017	  1.000009	  3.730509	  1.000181	
       675	  0.837668	  2.093879	  1.550895	  1.000009	  3.729637	  1.000179	
       676	  0.837686	  2.114291	  1.550763	  1.000009	  3.728693	  1.000176	
       677	  0.837704	  2.203117	  1.550588	  1.000009	  3.727433	  1.000175	
       678	  0.837722	  2.058202	  1.550608	  1.000009	  3.727590	  1.000172	
       679	  0.837741	  2.072067	  1.550497	  1.000009	  3.726799	  1.000170	
       680	  0.837759	  2.051272	  1.550337	  1.000009	  3.725650	  1.000170	
       681	  0.837777	  1.986958	  1.550216	  1.000009	  3.724776	  1.000169	
       682	  0.837795	  2.143008	  1.550062	  1.000009	  3.723667	  1.000168	
       683	  0.837813	  2.126146	  1.549926	  1.000009	  3.722693	  1.000168	
       684	  0.837831	  2.021072	  1.549741	  1.000009	  3.721362	  1.000167	
       685	  0.837850	  2.107644	  1.549564	  1.000009	  3.720097	  1.000165	
       686	  0.837868	  2.162836	  1.549302	  1.000009	  3.718219	  1.000163	
       687	  0.837886	  2.097436	  1.548936	  1.000009	  3.715589	  1.000161	
       688	  0.837904	  2.059017	  1.548538	  1.000009	  3.712726	  1.000160	
       689	  0.837922	  2.078590	  1.548194	  1.000009	  3.710255	  1.000159	
       690	  0.837940	  2.159979	  1.548031	  1.000009	  3.709088	  1.000158	
       691	  0.837959	  2.126018	  1.547933	  1.000009	  3.708387	  1.000156	
       692	  0.837977	  2.023558	  1.547712	  1.000009	  3.706807	  1.000155	
       693	  0.837995	  2.089362	  1.547559	  1.000009	  3.705708	  1.000155	
       694	  0.838013	  2.062130	  1.547316	  1.000009	  3.703961	  1.000154	
       695	  0.838031	  2.180771	  1.547010	  1.000009	  3.701772	  1.000154	
       696	  0.838049	  2.140199	  1.546741	  1.000009	  3.699844	  1.000152	
       697	  0.838068	  1.994326	  1.546540	  1.000009	  3.698400	  1.000152	
       698	  0.838086	  2.021659	  1.546524	  1.000009	  3.698289	  1.000151	
       699	  0.838104	  2.210847	  1.546344	  1.000009	  3.697000	  1.000150	
       700	  0.838122	  2.140706	  1.546007	  1.000009	  3.694586	  1.000150	
       701	  0.838140	  2.062605	  1.545713	  1.000009	  3.692483	  1.000149	
       702	  0.838158	  2.050710	  1.545560	  1.000009	  3.691384	  1.000149	
       703	  0.838177	  2.068999	  1.545432	  1.000009	  3.690471	  1.000149	
       704	  0.838195	  2.179714	  1.545053	  1.000009	  3.687762	  1.000148	
       705	  0.838213	  2.018689	  1.544928	  1.000009	  3.686876	  1.000146	
       706	  0.838231	  2.108360	  1.544839	  1.000009	  3.686239	  1.000145	
       707	  0.838249	  2.192736	  1.544798	  1.000008	  3.685950	  1.000144	
       708	  0.838267	  2.063476	  1.544650	  1.000008	  3.684899	  1.000142	
       709	  0.838286	  2.167842	  1.544545	  1.000008	  3.684156	  1.000141	
       710	  0.838304	  2.152772	  1.544511	  1.000008	  3.683913	  1.000140	
       711	  0.838322	  2.235195	  1.544402	  1.000008	  3.683140	  1.000138	
       712	  0.838340	  2.098747	  1.544064	  1.000008	  3.680728	  1.000138	
       713	  0.838358	  2.143616	  1.543902	  1.000008	  3.679575	  1.000136	
       714	  0.838376	  2.039237	  1.543669	  1.000008	  3.677910	  1.000135	
       715	  0.838395	  2.056182	  1.543588	  1.000008	  3.677341	  1.000133	
       716	  0.838413	  2.133461	  1.543408	  1.000007	  3.676058	  1.000132	
       717	  0.838431	  2.153093	  1.543262	  1.000007	  3.675022	  1.000130	
       718	  0.838449	  2.101595	  1.543094	  1.000007	  3.673822	  1.000130	
       719	  0.838467	  2.027687	  1.543004	  1.000007	  3.673183	  1.000129	
       720	  0.838485	  2.108235	  1.542900	  1.000007	  3.672439	  1.000129	
       721	  0.838504	  2.160316	  1.542803	  1.000007	  3.671747	  1.000129	
       722	  0.838522	  2.130840	  1.542631	  1.000007	  3.670525	  1.000129	
       723	  0.838540	  2.133734	  1.542617	  1.000007	  3.670419	  1.000128	
       724	  0.838558	  1.969759	  1.542579	  1.000007	  3.670146	  1.000129	
       725	  0.838576	  2.141117	  1.542640	  1.000007	  3.670580	  1.000131	
       726	  0.838594	  2.129269	  1.542784	  1.000007	  3.671602	  1.000132	
       727	  0.838613	  2.140426	  1.542830	  1.000007	  3.671931	  1.000132	
       728	  0.838631	  2.071098	  1.542870	  1.000007	  3.672213	  1.000132	
       729	  0.838649	  2.068755	  1.543086	  1.000007	  3.673757	  1.000132	
       730	  0.838667	  2.045358	  1.543273	  1.000007	  3.675094	  1.000132	
       731	  0.838685	  2.003257	  1.543366	  1.000007	  3.675754	  1.000133	
       732	  0.838703	  2.109030	  1.543486	  1.000007	  3.676620	  1.000132	
       733	  0.838722	  2.083354	  1.543653	  1.000007	  3.677806	  1.000132	
       734	  0.838740	  2.040094	  1.543574	  1.000007	  3.677249	  1.000131	
       735	  0.838758	  2.069412	  1.543657	  1.000007	  3.677851	  1.000130	
       736	  0.838776	  2.045663	  1.543702	  1.000007	  3.678164	  1.000131	
       737	  0.838794	  2.062458	  1.543703	  1.000007	  3.678171	  1.000130	
       738	  0.838812	  2.103030	  1.543621	  1.000007	  3.677590	  1.000130	
       739	  0.838831	  2.126983	  1.543642	  1.000007	  3.677737	  1.000130	
       740	  0.838849	  2.216736	  1.543927	  1.000007	  3.679784	  1.000129	
       741	  0.838867	  2.085481	  1.543974	  1.000007	  3.680117	  1.000129	
       742	  0.838885	  2.041080	  1.544143	  1.000007	  3.681324	  1.000128	
       743	  0.838903	  2.161306	  1.544212	  1.000007	  3.681823	  1.000128	
       744	  0.838921	  1.969120	  1.544305	  1.000007	  3.682492	  1.000127	
       745	  0.838940	  2.110028	  1.544627	  1.000007	  3.684794	  1.000127	
       746	  0.838958	  2.094551	  1.544751	  1.000007	  3.685687	  1.000126	
       747	  0.838976	  2.091066	  1.544867	  1.000007	  3.686517	  1.000125	
       748	  0.838994	  2.233449	  1.545082	  1.000007	  3.688058	  1.000125	
       749	  0.839012	  2.058198	  1.545286	  1.000007	  3.689519	  1.000125	
       750	  0.839030	  2.161818	  1.545600	  1.000007	  3.691766	  1.000125	
       751	  0.839049	  2.108895	  1.545790	  1.000007	  3.693134	  1.000125	
       752	  0.839067	  2.036311	  1.545928	  1.000007	  3.694117	  1.000125	
       753	  0.839085	  2.112077	  1.546146	  1.000007	  3.695680	  1.000126	
       754	  0.839103	  2.165871	  1.546196	  1.000007	  3.696043	  1.000125	
       755	  0.839121	  1.991447	  1.546142	  1.000007	  3.695650	  1.000125	
       756	  0.839139	  2.229926	  1.546126	  1.000007	  3.695539	  1.000125	
       757	  0.839158	  2.101106	  1.546272	  1.000008	  3.696587	  1.000125	
       758	  0.839176	  2.027910	  1.546299	  1.000008	  3.696783	  1.000124	
       759	  0.839194	  2.095156	  1.546231	  1.000008	  3.696299	  1.000123	
       760	  0.839212	  2.141187	  1.546079	  1.000008	  3.695206	  1.000123	
       761	  0.839230	  2.095978	  1.546187	  1.000008	  3.695987	  1.000122	
       762	  0.839248	  2.124417	  1.546197	  1.000008	  3.696062	  1.000120	
       763	  0.839267	  2.035994	  1.546101	  1.000008	  3.695379	  1.000119	
       764	  0.839285	  2.055756	  1.545948	  1.000008	  3.694283	  1.000118	
       765	  0.839303	  2.105284	  1.545883	  1.000008	  3.693819	  1.000117	
       766	  0.839321	  2.177162	  1.545811	  1.000008	  3.693310	  1.000117	
       767	  0.839339	  1.904419	  1.545680	  1.000008	  3.692366	  1.000117	
       768	  0.839357	  2.071225	  1.545467	  1.000008	  3.690840	  1.000116	
       769	  0.839376	  2.173810	  1.545370	  1.000008	  3.690147	  1.000116	
       770	  0.839394	  2.151754	  1.545105	  1.000008	  3.688249	  1.000116	
       771	  0.839412	  2.070768	  1.544809	  1.000008	  3.686132	  1.000116	
       772	  0.839430	  2.121828	  1.544888	  1.000008	  3.686696	  1.000116	
       773	  0.839448	  2.209808	  1.544634	  1.000008	  3.684890	  1.000114	
       774	  0.839467	  2.034897	  1.544538	  1.000008	  3.684206	  1.000113	
       775	  0.839485	  2.070169	  1.544338	  1.000008	  3.682777	  1.000112	
       776	  0.839503	  1.998158	  1.544187	  1.000008	  3.681704	  1.000110	
       777	  0.839521	  2.102928	  1.544066	  1.000008	  3.680843	  1.000109	
       778	  0.839539	  2.130262	  1.544000	  1.000008	  3.680379	  1.000107	
       779	  0.839557	  2.031502	  1.543803	  1.000008	  3.678975	  1.000105	
       780	  0.839576	  2.002942	  1.543640	  1.000008	  3.677819	  1.000103	
       781	  0.839594	  2.039991	  1.543758	  1.000008	  3.678664	  1.000102	
       782	  0.839612	  1.994559	  1.543718	  1.000008	  3.678391	  1.000100	
       783	  0.839630	  2.140756	  1.543716	  1.000008	  3.678381	  1.000099	
       784	  0.839648	  2.106778	  1.543733	  1.000008	  3.678505	  1.000097	
       785	  0.839666	  2.036335	  1.543840	  1.000008	  3.679277	  1.000095	
       786	  0.839685	  2.063976	  1.543815	  1.000007	  3.679102	  1.000095	
       787	  0.839703	  2.052932	  1.543937	  1.000007	  3.679979	  1.000094	
       788	  0.839721	  2.305596	  1.544075	  1.000007	  3.680963	  1.000094	
       789	  0.839739	  2.264405	  1.544128	  1.000008	  3.681343	  1.000093	
       790	  0.839757	  2.021699	  1.544230	  1.000007	  3.682078	  1.000093	
       791	  0.839775	  2.134608	  1.544212	  1.000008	  3.681946	  1.000092	
       792	  0.839794	  2.176079	  1.544139	  1.000008	  3.681424	  1.000092	
       793	  0.839812	  1.985706	  1.544042	  1.000008	  3.680736	  1.000091	
       794	  0.839830	  2.201141	  1.543865	  1.000008	  3.679479	  1.000090	
       795	  0.839848	  2.131727	  1.543704	  1.000008	  3.678328	  1.000089	
       796	  0.839866	  2.011498	  1.543435	  1.000007	  3.676409	  1.000088	
       797	  0.839884	  2.101370	  1.543297	  1.000007	  3.675422	  1.000088	
       798	  0.839903	  1.987174	  1.543110	  1.000007	  3.674091	  1.000087	
       799	  0.839921	  2.047426	  1.542948	  1.000007	  3.672935	  1.000086	
       800	  0.839939	  2.062252	  1.542774	  1.000007	  3.671698	  1.000085	
       801	  0.839957	  2.106864	  1.542566	  1.000007	  3.670216	  1.000085	
       802	  0.839975	  2.104377	  1.542333	  1.000007	  3.668553	  1.000084	
       803	  0.839993	  2.121303	  1.542093	  1.000007	  3.666843	  1.000084	
       804	  0.840012	  2.126958	  1.541841	  1.000007	  3.665048	  1.000083	
       805	  0.840030	  2.081750	  1.541524	  1.000007	  3.662795	  1.000082	
       806	  0.840048	  2.017726	  1.541239	  1.000007	  3.660763	  1.000082	
       807	  0.840066	  2.137285	  1.540991	  1.000007	  3.658997	  1.000082	
       808	  0.840084	  2.056505	  1.540629	  1.000007	  3.656422	  1.000082	
       809	  0.840102	  2.069430	  1.540384	  1.000007	  3.654680	  1.000081	
       810	  0.840121	  2.129629	  1.540253	  1.000007	  3.653744	  1.000081	
       811	  0.840139	  2.089825	  1.540366	  1.000007	  3.654554	  1.000080	
       812	  0.840157	  2.055121	  1.540228	  1.000007	  3.653568	  1.000081	
       813	  0.840175	  2.076233	  1.540270	  1.000007	  3.653865	  1.000082	
       814	  0.840193	  2.146976	  1.540406	  1.000007	  3.654827	  1.000083	
       815	  0.840211	  2.075925	  1.540328	  1.000007	  3.654269	  1.000084	
       816	  0.840230	  2.152468	  1.540310	  1.000007	  3.654142	  1.000084	
       817	  0.840248	  2.059094	  1.540321	  1.000007	  3.654213	  1.000085	
       818	  0.840266	  2.144841	  1.540242	  1.000007	  3.653657	  1.000085	
       819	  0.840284	  2.070268	  1.540255	  1.000007	  3.653747	  1.000085	
       820	  0.840302	  2.118291	  1.540371	  1.000006	  3.654569	  1.000086	
       821	  0.840320	  2.041109	  1.540347	  1.000006	  3.654400	  1.000086	
       822	  0.840339	  2.079130	  1.540315	  1.000006	  3.654168	  1.000086	
       823	  0.840357	  2.136953	  1.540258	  1.000006	  3.653765	  1.000087	
       824	  0.840375	  2.016609	  1.540324	  1.000006	  3.654235	  1.000087	
       825	  0.840393	  2.037720	  1.540310	  1.000006	  3.654134	  1.000088	
       826	  0.840411	  2.151189	  1.540330	  1.000006	  3.654274	  1.000088	
       827	  0.840429	  2.067758	  1.540342	  1.000006	  3.654358	  1.000089	
       828	  0.840448	  2.013578	  1.540349	  1.000006	  3.654403	  1.000090	
       829	  0.840466	  2.106198	  1.540391	  1.000006	  3.654692	  1.000092	
       830	  0.840484	  2.043479	  1.540294	  1.000006	  3.654002	  1.000093	
       831	  0.840502	  2.203238	  1.540266	  1.000006	  3.653795	  1.000094	
       832	  0.840520	  2.066544	  1.540183	  1.000006	  3.653205	  1.000094	
       833	  0.840538	  2.031524	  1.540151	  1.000005	  3.652975	  1.000094	
       834	  0.840557	  2.016179	  1.540172	  1.000005	  3.653128	  1.000094	
       835	  0.840575	  1.984954	  1.540440	  1.000005	  3.655041	  1.000093	
       836	  0.840593	  2.157357	  1.540422	  1.000005	  3.654917	  1.000092	
       837	  0.840611	  2.025609	  1.540292	  1.000005	  3.653994	  1.000092	
       838	  0.840629	  2.100399	  1.540194	  1.000005	  3.653298	  1.000091	
       839	  0.840647	  2.066794	  1.540199	  1.000005	  3.653336	  1.000090	
       840	  0.840666	  2.109992	  1.540148	  1.000005	  3.652973	  1.000089	
       841	  0.840684	  2.019558	  1.539967	  1.000005	  3.651692	  1.000088	
       842	  0.840702	  2.052572	  1.539894	  1.000005	  3.651174	  1.000088	
       843	  0.840720	  2.145497	  1.539841	  1.000005	  3.650804	  1.000087	
       844	  0.840738	  2.062958	  1.539735	  1.000005	  3.650052	  1.000086	
       845	  0.840756	  2.103572	  1.539755	  1.000005	  3.650195	  1.000084	
       846	  0.840775	  2.124766	  1.539688	  1.000005	  3.649723	  1.000083	
       847	  0.840793	  2.054193	  1.539515	  1.000005	  3.648500	  1.000083	
       848	  0.840811	  2.012613	  1.539483	  1.000005	  3.648272	  1.000082	
       849	  0.840829	  2.127889	  1.539452	  1.000005	  3.648056	  1.000081	
       850	  0.840847	  2.027155	  1.539365	  1.000005	  3.647440	  1.000080	
       851	  0.840865	  2.198353	  1.539445	  1.000005	  3.648014	  1.000079	
       852	  0.840884	  2.077512	  1.539460	  1.000005	  3.648126	  1.000078	
       853	  0.840902	  2.027338	  1.539382	  1.000005	  3.647572	  1.000077	
       854	  0.840920	  2.115874	  1.539259	  1.000005	  3.646699	  1.000076	
       855	  0.840938	  1.997245	  1.539265	  1.000005	  3.646750	  1.000075	
       856	  0.840956	  2.124094	  1.539166	  1.000005	  3.646054	  1.000074	
       857	  0.840974	  2.044426	  1.539170	  1.000005	  3.646083	  1.000073	
       858	  0.840993	  2.035676	  1.539263	  1.000005	  3.646743	  1.000072	
       859	  0.841011	  2.154369	  1.539249	  1.000005	  3.646653	  1.000071	
       860	  0.841029	  2.087932	  1.539299	  1.000005	  3.647006	  1.000070	
       861	  0.841047	  2.115725	  1.539353	  1.000005	  3.647393	  1.000070	
       862	  0.841065	  2.174632	  1.539325	  1.000005	  3.647192	  1.000070	
       863	  0.841083	  2.133363	  1.539359	  1.000005	  3.647438	  1.000070	
       864	  0.841102	  2.147207	  1.539221	  1.000005	  3.646452	  1.000070	
       865	  0.841120	  2.029870	  1.539105	  1.000005	  3.645632	  1.000070	
       866	  0.841138	  2.060356	  1.539101	  1.000005	  3.645602	  1.000070	
       867	  0.841156	  2.138848	  1.539049	  1.000005	  3.645230	  1.000071	
       868	  0.841174	  2.055687	  1.539217	  1.000005	  3.646424	  1.000071	
       869	  0.841192	  2.031547	  1.539149	  1.000005	  3.645938	  1.000071	
       870	  0.841211	  2.130648	  1.539229	  1.000005	  3.646508	  1.000072	
       871	  0.841229	  2.053906	  1.539151	  1.000005	  3.645950	  1.000072	
       872	  0.841247	  2.144059	  1.539075	  1.000005	  3.645410	  1.000072	
       873	  0.841265	  2.131187	  1.538823	  1.000005	  3.643615	  1.000072	
       874	  0.841283	  2.037127	  1.538760	  1.000005	  3.643168	  1.000072	
       875	  0.841301	  2.067110	  1.538516	  1.000005	  3.641438	  1.000072	
       876	  0.841320	  2.092057	  1.538413	  1.000005	  3.640705	  1.000072	
       877	  0.841338	  2.133445	  1.538187	  1.000005	  3.639099	  1.000072	
       878	  0.841356	  2.079789	  1.538016	  1.000005	  3.637885	  1.000072	
       879	  0.841374	  2.091730	  1.537630	  1.000005	  3.635151	  1.000073	
       880	  0.841392	  2.099872	  1.537333	  1.000005	  3.633042	  1.000073	
       881	  0.841410	  2.147840	  1.537235	  1.000005	  3.632344	  1.000073	
       882	  0.841429	  2.093754	  1.537068	  1.000005	  3.631164	  1.000073	
       883	  0.841447	  2.073216	  1.536969	  1.000005	  3.630459	  1.000073	
       884	  0.841465	  2.031290	  1.537060	  1.000005	  3.631106	  1.000073	
       885	  0.841483	  2.166677	  1.536924	  1.000005	  3.630140	  1.000073	
       886	  0.841501	  1.977389	  1.536870	  1.000005	  3.629759	  1.000072	
       887	  0.841519	  2.201393	  1.536897	  1.000005	  3.629954	  1.000072	
       888	  0.841538	  2.066791	  1.536837	  1.000005	  3.629527	  1.000072	
       889	  0.841556	  2.026034	  1.536994	  1.000005	  3.630647	  1.000071	
       890	  0.841574	  2.062857	  1.537225	  1.000005	  3.632282	  1.000071	
       891	  0.841592	  2.076420	  1.537432	  1.000005	  3.633751	  1.000070	
       892	  0.841610	  2.069268	  1.537419	  1.000005	  3.633659	  1.000070	
       893	  0.841628	  2.065560	  1.537622	  1.000005	  3.635099	  1.000070	
       894	  0.841647	  2.169343	  1.537779	  1.000006	  3.636211	  1.000070	
       895	  0.841665	  2.144887	  1.537909	  1.000006	  3.637136	  1.000070	
       896	  0.841683	  2.063478	  1.538204	  1.000006	  3.639227	  1.000070	
       897	  0.841701	  2.211944	  1.538320	  1.000006	  3.640049	  1.000071	
       898	  0.841719	  2.210565	  1.538495	  1.000006	  3.641288	  1.000071	
       899	  0.841737	  1.977722	  1.538533	  1.000006	  3.641556	  1.000071	
       900	  0.841756	  2.051346	  1.538743	  1.000006	  3.643053	  1.000071	
       901	  0.841774	  1.979567	  1.538783	  1.000006	  3.643332	  1.000072	
       902	  0.841792	  2.111831	  1.538778	  1.000006	  3.643298	  1.000072	
       903	  0.841810	  2.066917	  1.538836	  1.000006	  3.643709	  1.000072	
       904	  0.841828	  2.035270	  1.538840	  1.000006	  3.643735	  1.000072	
       905	  0.841846	  2.103610	  1.538896	  1.000006	  3.644127	  1.000073	
       906	  0.841865	  2.181353	  1.539011	  1.000006	  3.644948	  1.000073	
       907	  0.841883	  2.109954	  1.538952	  1.000006	  3.644525	  1.000074	
       908	  0.841901	  2.055216	  1.538722	  1.000006	  3.642893	  1.000073	
       909	  0.841919	  2.135726	  1.538601	  1.000006	  3.642035	  1.000074	
       910	  0.841937	  2.055911	  1.538469	  1.000006	  3.641099	  1.000074	
       911	  0.841956	  1.974247	  1.538534	  1.000006	  3.641556	  1.000074	
       912	  0.841974	  2.046980	  1.538426	  1.000006	  3.640787	  1.000074	
       913	  0.841992	  2.012193	  1.538434	  1.000006	  3.640846	  1.000075	
       914	  0.842010	  2.162063	  1.538372	  1.000006	  3.640403	  1.000075	
       915	  0.842028	  2.005653	  1.538247	  1.000006	  3.639512	  1.000075	
       916	  0.842046	  2.172053	  1.538030	  1.000006	  3.637973	  1.000076	
       917	  0.842065	  2.067178	  1.538046	  1.000006	  3.638086	  1.000076	
       918	  0.842083	  2.089533	  1.537833	  1.000006	  3.636573	  1.000076	
       919	  0.842101	  2.047779	  1.537894	  1.000006	  3.637009	  1.000076	
       920	  0.842119	  2.122794	  1.537831	  1.000006	  3.636557	  1.000077	
       921	  0.842137	  2.054016	  1.537810	  1.000006	  3.636412	  1.000076	
       922	  0.842155	  2.207312	  1.537713	  1.000006	  3.635722	  1.000076	
       923	  0.842174	  2.107333	  1.537688	  1.000006	  3.635546	  1.000075	
       924	  0.842192	  2.037076	  1.537670	  1.000006	  3.635421	  1.000074	
       925	  0.842210	  2.080260	  1.537674	  1.000005	  3.635457	  1.000074	
       926	  0.842228	  2.102751	  1.537666	  1.000005	  3.635397	  1.000073	
       927	  0.842246	  2.108324	  1.537557	  1.000005	  3.634633	  1.000072	
       928	  0.842264	  2.048343	  1.537485	  1.000005	  3.634120	  1.000072	
       929	  0.842283	  2.084514	  1.537390	  1.000005	  3.633448	  1.000071	
       930	  0.842301	  2.031999	  1.537326	  1.000005	  3.632996	  1.000072	
       931	  0.842319	  2.098742	  1.537182	  1.000005	  3.631975	  1.000072	
       932	  0.842337	  2.120807	  1.537141	  1.000005	  3.631682	  1.000072	
       933	  0.842355	  2.165004	  1.537139	  1.000005	  3.631667	  1.000072	
       934	  0.842373	  2.012376	  1.537142	  1.000005	  3.631692	  1.000072	
       935	  0.842392	  2.135139	  1.536967	  1.000005	  3.630453	  1.000073	
       936	  0.842410	  2.022769	  1.537004	  1.000005	  3.630712	  1.000073	
       937	  0.842428	  2.021904	  1.536920	  1.000005	  3.630113	  1.000074	
       938	  0.842446	  2.157398	  1.536993	  1.000005	  3.630627	  1.000075	
       939	  0.842464	  2.016119	  1.536964	  1.000005	  3.630422	  1.000075	
       940	  0.842482	  2.074646	  1.536973	  1.000004	  3.630481	  1.000075	
       941	  0.842501	  2.089680	  1.536963	  1.000004	  3.630416	  1.000075	
       942	  0.842519	  2.037924	  1.536976	  1.000004	  3.630503	  1.000076	
       943	  0.842537	  2.056561	  1.537014	  1.000005	  3.630768	  1.000077	
       944	  0.842555	  2.138490	  1.537074	  1.000004	  3.631191	  1.000077	
       945	  0.842573	  2.057092	  1.537197	  1.000004	  3.632064	  1.000078	
       946	  0.842591	  2.114714	  1.537414	  1.000004	  3.633602	  1.000078	
       947	  0.842610	  2.142949	  1.537477	  1.000004	  3.634046	  1.000079	
       948	  0.842628	  2.143451	  1.537610	  1.000004	  3.634988	  1.000079	
       949	  0.842646	  2.093255	  1.537776	  1.000004	  3.636160	  1.000080	
       950	  0.842664	  2.037377	  1.537896	  1.000004	  3.637009	  1.000081	
       951	  0.842682	  2.156397	  1.538113	  1.000004	  3.638548	  1.000081	
       952	  0.842700	  2.121443	  1.538182	  1.000004	  3.639037	  1.000081	
       953	  0.842719	  2.031099	  1.538356	  1.000004	  3.640267	  1.000082	
       954	  0.842737	  2.082407	  1.538487	  1.000004	  3.641200	  1.000082	
       955	  0.842755	  2.075733	  1.538670	  1.000004	  3.642496	  1.000083	
       956	  0.842773	  2.011983	  1.538924	  1.000004	  3.644300	  1.000083	
       957	  0.842791	  2.054351	  1.539077	  1.000004	  3.645383	  1.000083	
       958	  0.842809	  2.004810	  1.539229	  1.000004	  3.646465	  1.000083	
       959	  0.842828	  2.098169	  1.539404	  1.000004	  3.647710	  1.000083	
       960	  0.842846	  2.066799	  1.539552	  1.000004	  3.648764	  1.000083	
       961	  0.842864	  2.092143	  1.539603	  1.000004	  3.649122	  1.000084	
       962	  0.842882	  2.063766	  1.539612	  1.000004	  3.649186	  1.000084	
       963	  0.842900	  2.080710	  1.539654	  1.000004	  3.649480	  1.000085	
       964	  0.842918	  2.073013	  1.539782	  1.000004	  3.650393	  1.000085	
       965	  0.842937	  2.016129	  1.539995	  1.000004	  3.651902	  1.000085	
       966	  0.842955	  2.088689	  1.540034	  1.000004	  3.652178	  1.000086	
       967	  0.842973	  2.096317	  1.540086	  1.000004	  3.652548	  1.000086	
       968	  0.842991	  2.056266	  1.539895	  1.000004	  3.651194	  1.000085	
       969	  0.843009	  2.072967	  1.539879	  1.000005	  3.651079	  1.000085	
       970	  0.843027	  2.063064	  1.539904	  1.000005	  3.651260	  1.000085	
       971	  0.843046	  2.091028	  1.539879	  1.000004	  3.651082	  1.000084	
       972	  0.843064	  2.133847	  1.539874	  1.000005	  3.651045	  1.000085	
       973	  0.843082	  2.053831	  1.539569	  1.000005	  3.648872	  1.000085	
       974	  0.843100	  2.181383	  1.539580	  1.000005	  3.648957	  1.000085	
       975	  0.843118	  2.125624	  1.539344	  1.000005	  3.647274	  1.000085	
       976	  0.843136	  2.102724	  1.539311	  1.000005	  3.647038	  1.000087	
       977	  0.843155	  2.101410	  1.539155	  1.000005	  3.645923	  1.000088	
       978	  0.843173	  2.157719	  1.539064	  1.000005	  3.645270	  1.000089	
       979	  0.843191	  2.073910	  1.538994	  1.000005	  3.644769	  1.000091	
       980	  0.843209	  1.970544	  1.539006	  1.000005	  3.644851	  1.000091	
       981	  0.843227	  2.106135	  1.538921	  1.000005	  3.644242	  1.000092	
       982	  0.843245	  2.001243	  1.539004	  1.000005	  3.644822	  1.000094	
       983	  0.843264	  2.101184	  1.538828	  1.000005	  3.643570	  1.000095	
       984	  0.843282	  2.070878	  1.538560	  1.000005	  3.641669	  1.000095	
       985	  0.843300	  2.069742	  1.538374	  1.000005	  3.640339	  1.000096	
       986	  0.843318	  2.053777	  1.538197	  1.000005	  3.639082	  1.000097	
       987	  0.843336	  2.104619	  1.537993	  1.000005	  3.637637	  1.000097	
       988	  0.843354	  2.077398	  1.537833	  1.000005	  3.636495	  1.000098	
       989	  0.843373	  2.053710	  1.537812	  1.000005	  3.636348	  1.000098	
       990	  0.843391	  2.008198	  1.537790	  1.000005	  3.636192	  1.000098	
       991	  0.843409	  2.031177	  1.537849	  1.000005	  3.636607	  1.000098	
       992	  0.843427	  2.071615	  1.537727	  1.000006	  3.635743	  1.000098	
       993	  0.843445	  2.038531	  1.537649	  1.000006	  3.635193	  1.000098	
       994	  0.843463	  2.025968	  1.537692	  1.000006	  3.635494	  1.000097	
       995	  0.843482	  2.148039	  1.537732	  1.000006	  3.635779	  1.000097	
       996	  0.843500	  2.043302	  1.537848	  1.000006	  3.636607	  1.000097	
       997	  0.843518	  2.200668	  1.537820	  1.000006	  3.636411	  1.000096	
       998	  0.843536	  2.036545	  1.537714	  1.000006	  3.635655	  1.000096	
